Component_ID,Lot_ID,Time_hr,Leakage_uA,Voltage_V,Current_mA,Prop_Delay_ns,Temperature_C,Defect_Label
C_00151,L_011,0,9.06085581109044,3.377212804871507,18.23218131454553,4.219385740452468,56.12730450615782,0
C_00151,L_011,24,9.669177968069635,3.288902459089531,18.129366687131306,4.2280474162316395,56.98767523204313,0
C_00151,L_011,96,12.772514732356688,3.3271863655037115,19.81698926098829,4.20210258844978,59.36241909676313,0
C_00151,L_011,168,15.848826639204683,3.3193472795227463,19.77718443176708,4.202473842443669,62.19600588374613,1
C_00152,L_012,0,8.681963903623318,3.3146311882839714,18.02886156107017,4.173045932472777,56.092121793927724,0
C_00152,L_012,24,9.264737450462329,3.299133018749535,17.15149219300044,4.18624352374568,57.257911302179075,0
C_00152,L_012,96,11.10204707869021,3.29382940511221,18.219596116862064,4.165413141089484,65.35316106942126,0
C_00152,L_012,168,12.98139775524876,3.3191028601375447,18.759398867768986,4.246285129563789,71.04634934325856,1
C_00153,L_013,0,7.534181769138054,3.3134826138235716,17.58732797409266,4.20259772350203,55.30796125729783,0
C_00153,L_013,24,7.733889647806395,3.27985704583468,17.844679409740696,4.236847292797067,56.6472445385885,0
C_00153,L_013,96,7.740034719836729,3.274510387295814,18.074525467604694,4.777762182718189,58.825674210335244,0
C_00153,L_013,168,8.122381359405617,3.2767918967302743,18.218560031635732,5.1637259500908534,60.28894334690687,1
C_00154,L_014,0,8.5884500869489,3.2936208956244633,17.30867745868009,4.140911681461559,55.363722261940396,0
C_00154,L_014,24,8.657603939302902,3.284793801320022,18.28134536876076,4.19097402037439,55.442192815946484,0
C_00154,L_014,96,8.888306209988116,3.3056464959079137,,4.2837065938511545,58.413413301693154,0
C_00154,L_014,168,9.204406607955377,3.3106530986704854,17.989459668359633,4.194975274160454,62.197308791995894,0
C_00155,L_015,0,7.164730773956749,3.280108028958235,17.528808725655097,4.223351461811718,53.71155710473864,0
C_00155,L_015,24,7.387252928349509,3.293494284235922,17.16379080204936,4.18236925913555,56.8641673477543,0
C_00155,L_015,96,7.921733692349721,3.282173822957717,18.473334687237383,4.147943751710891,60.05020685227139,0
C_00155,L_015,168,8.124277679779114,3.341778030714081,18.222044394682662,4.2133863045386395,61.502846641027446,0
C_00156,L_016,0,6.973920096911643,3.272354120446197,18.02948966137352,4.204605254700312,55.15529144427504,0
C_00156,L_016,24,7.090481311019421,3.3307098592083593,18.003597313296964,4.197529457350564,57.27615618510547,0
C_00156,L_016,96,6.972338109597721,3.370361186331654,18.168865865175032,4.223804598684936,60.84860319492519,0
C_00156,L_016,168,7.56890660149292,3.319812685291815,17.277724809448234,4.2711388153907,63.63011516876712,0
C_00157,L_017,0,8.44608875765079,3.283715642748311,18.045076337097065,4.188636039785568,53.46489523338968,0
C_00157,L_017,24,8.811975284816272,3.3011628292553685,18.028789970115984,4.187205138488877,58.45287250494017,0
C_00157,L_017,96,8.707350963334791,3.2894665681338573,18.440366788649236,4.187039464758763,60.89863612123191,0
C_00157,L_017,168,8.793308708527555,3.317604758628079,18.87339012263184,4.243849014911992,62.954693958661764,0
C_00158,L_018,0,9.458490630896625,3.294305861360466,18.347495164808628,4.204072824524133,55.28358913843384,0
C_00158,L_018,24,9.474507327851185,3.2654709017127304,18.221153665472816,4.284698638569124,54.44768791573568,0
C_00158,L_018,96,9.61879467969629,3.3355268984517443,18.42138018765659,4.146759430750278,61.20637846422883,0
C_00158,L_018,168,10.406125498306425,3.3137608377733696,17.410907226425408,4.239429686231848,62.636158059947405,0
C_00159,L_019,0,7.1270605415464265,3.287526561250951,18.40020581419756,4.238990072603463,56.36554812328006,0
C_00159,L_019,24,7.360266897330556,3.3270343698484286,18.32980885084689,4.212764003107516,57.71490477429749,0
C_00159,L_019,96,7.397585543172525,3.2696907926735066,17.570109821031085,4.197290849294021,59.678839371145145,0
C_00159,L_019,168,7.937045592650676,3.298955069303112,18.45156433089495,4.258172626257284,63.289742591522916,0
C_00160,L_020,0,8.710971702551971,3.315896083456648,17.46428231039024,4.206460986086154,54.70776634993017,0
C_00160,L_020,24,8.562196712593472,3.3111928757523765,18.245645476982617,4.1606779411762735,58.1205917370458,0
C_00160,L_020,96,8.709421143027743,3.2843593973399647,18.484075335372385,4.222841680183763,60.18427811048478,0
C_00160,L_020,168,9.406167625800208,3.2984976938061217,18.005660326058326,4.241272741068805,62.63462663070417,0
C_00161,L_001,0,7.555433974110562,3.2769886060937674,18.705692901178725,4.2153889325834095,54.625278166472015,0
C_00161,L_001,24,7.658933990489394,3.297195902497235,18.702533939929417,4.194672531750683,54.554551181175476,0
C_00161,L_001,96,8.28561090669997,3.3117812614461473,17.398925770812944,4.246072345441419,61.13982803551339,0
C_00161,L_001,168,8.663685599413078,3.279645750450347,18.07967220637946,4.229080118157505,62.59808155527167,0
C_00162,L_002,0,8.140345922849463,3.340137084569849,18.472028789862648,4.169565410198073,54.68032350976899,0
C_00162,L_002,24,8.235942209226284,3.2703828839084417,18.46521424862954,4.133978872116961,56.82499030957068,0
C_00162,L_002,96,8.661477560836131,3.2947113349229866,18.18438804883048,4.231819381051199,60.683655667720416,0
C_00162,L_002,168,9.173501360701085,3.3028342634506305,17.43477534320938,4.20820502065681,62.00838818780531,0
C_00163,L_003,0,9.132633483020943,3.312265172561397,18.382887406736636,4.229028319332749,55.86081814913041,0
C_00163,L_003,24,9.587129233118446,3.2981896915292364,17.72623462684319,4.126225436402797,57.08480228928265,0
C_00163,L_003,96,10.07977109459922,3.3139393960706203,17.398105338018198,4.234372096144032,59.97899869148459,0
C_00163,L_003,168,10.584942310169783,3.2984583670198364,18.139051060238565,4.296293480988413,65.46545411354494,0
C_00164,L_004,0,7.579985717057977,3.298760242302951,18.606295458726102,4.27203962402755,54.040411093242824,0
C_00164,L_004,24,7.709042129787853,3.362318471665963,17.807600483401718,4.179297420568468,56.68062771640919,0
C_00164,L_004,96,8.323273501762142,3.324206139809282,19.0880124912524,4.152990494482704,57.441496917934096,0
C_00164,L_004,168,8.379749251969997,3.3201525054200034,17.258500286502986,4.2737232729066115,64.74980496897493,0
C_00165,L_005,0,8.822772571744677,3.2855139978604573,17.791449923868573,4.125890885532389,55.77413522519335,0
C_00165,L_005,24,9.28118069412249,3.282466396255904,18.15669135717517,4.191521238157688,57.17696733590119,0
C_00165,L_005,96,9.272126293063685,3.277914371097809,18.473433698710686,4.206016605166449,59.96535732592581,0
C_00165,L_005,168,9.711822343056658,3.2768480489912375,18.552123394396173,4.240232006565841,65.42653074102417,0
C_00166,L_006,0,8.910905408970144,3.295713754212805,17.41916405838797,4.18945639399367,54.21664444738504,0
C_00166,L_006,24,9.126284001113197,3.266348466803875,17.29987226475078,4.268733899492788,57.746512492309336,0
C_00166,L_006,96,9.41628571893244,3.293150205877575,17.3352115105572,4.265495234551894,59.463045759122416,0
C_00166,L_006,168,10.22820824448007,3.301291292861183,18.643289388555797,4.225267779961723,62.52833647489676,0
C_00167,L_007,0,9.099891069901242,3.29417873209711,18.861945611207787,4.163722520596164,55.747949279502365,0
C_00167,L_007,24,9.174384007438544,3.3100610188335877,17.806737309347476,4.214732709366441,56.148026313668936,0
C_00167,L_007,96,9.290278154440823,3.300238807156421,17.50474560013643,4.139195998073473,59.36881746918501,0
C_00167,L_007,168,10.066173666821639,3.3131674510526143,18.255226818158864,4.137696439162376,63.16424798482726,0
C_00168,L_008,0,7.612239536069375,3.282826559458354,18.035852732670403,4.174669831909056,53.74334948790756,0
C_00168,L_008,24,7.676158655347737,3.288792755658894,17.52742254614368,4.212853825042558,56.81670652840072,0
C_00168,L_008,96,8.17623939311036,3.3656621227259222,18.607576523067905,4.237305344047195,58.11616601257746,0
C_00168,L_008,168,8.198070823965848,3.2669428401024954,18.57725678524622,4.183409756795009,62.89727124271062,0
C_00169,L_009,0,7.759705159065873,3.298738148180464,17.598811745397583,4.170359256808845,53.725544489384134,0
C_00169,L_009,24,8.165026742074135,3.294196857737616,17.919642614447767,4.226020693035212,55.20542791148074,0
C_00169,L_009,96,8.292351342157925,3.311761258889254,18.300689029600935,4.202688488591085,59.40098104154904,0
C_00169,L_009,168,8.473149896024506,3.278482923920887,18.346116375885064,4.232797682501785,63.09672933074462,0
C_00170,L_010,0,8.929063047239701,3.3233777190255696,18.410052602335792,4.195968883362161,55.055443930977944,0
C_00170,L_010,24,8.960366576211776,3.3158094048141447,18.126939550875697,4.212023125442224,57.807248418747754,0
C_00170,L_010,96,9.392091044227094,3.371132359872691,17.831342216344463,4.211411217188427,58.68852618312818,0
C_00170,L_010,168,9.524608550868944,3.338611236952967,17.69716304202264,4.196036781065345,62.46455368278328,0
C_00171,L_011,0,7.502479869246237,3.3699924305459326,17.834994542857267,4.13332968268039,52.949920128455986,0
C_00171,L_011,24,7.324182361319361,3.3324836732638383,17.873086928494526,4.176870229579547,57.22285674017282,0
C_00171,L_011,96,7.790250162511404,3.2943144842311085,17.77647388374283,4.200618164452274,59.35787950453375,0
C_00171,L_011,168,7.924137525571907,3.255331835153877,17.80014534553552,4.24537540835323,61.47377377859894,0
C_00172,L_012,0,8.937688110630296,3.3231174799192447,18.200763451911453,4.2371018310925415,54.92194519273743,0
C_00172,L_012,24,8.77336319772388,3.2664025272077164,18.18916295662918,4.223986426376115,57.04336540814144,0
C_00172,L_012,96,9.059927296838415,3.2773392235180707,18.206955119838497,4.205724749017306,60.879994960794846,0
C_00172,L_012,168,9.671983092042575,3.253689427125276,17.57463455165698,4.269067254914404,60.73708606731465,0
C_00173,L_013,0,9.815087366619148,3.344530673189539,17.778208973479018,4.180924639078669,54.60473015510477,0
C_00173,L_013,24,9.809952461193884,3.3180550427241613,17.33528566569941,4.195293547379165,58.00132781301258,0
C_00173,L_013,96,9.897434016765711,3.3209800338788065,17.97754257401098,4.19580719894931,57.57991236543688,0
C_00173,L_013,168,10.257691592808879,3.307527829177517,18.442312292907793,4.109994132636127,62.1015004512229,0
C_00174,L_014,0,8.035374901670844,3.3066885071531638,17.862809461652965,4.178925872160513,54.88136426084526,0
C_00174,L_014,24,8.270161392462112,3.281699801677357,17.97173697458522,4.2094765457027945,55.848255355174544,0
C_00174,L_014,96,8.311194057445439,3.3239701664002737,18.55439073146926,4.206021257971803,61.44384968727792,0
C_00174,L_014,168,8.607881657393254,3.293604421643935,18.384407937259574,4.22424039909022,62.747137225107885,0
C_00175,L_015,0,9.110523224878765,3.2955543568677825,17.65135260198974,4.257243966623572,53.83901190714972,0
C_00175,L_015,24,8.894198152181119,3.2965488231179614,17.85659710924044,4.195359402242966,56.48102740127741,0
C_00175,L_015,96,8.970585745629718,3.3074008269260653,18.83270845522969,4.212011391171638,57.912142767070215,0
C_00175,L_015,168,9.165777713603863,3.3684876033277074,18.38986480574327,4.1825644422476564,60.198987549347635,0
C_00176,L_016,0,8.926068074719256,3.3022881609809716,17.15753002390497,4.154033628378455,53.37543097654377,0
C_00176,L_016,24,8.996489517556984,3.309870281778652,17.453399252711147,4.2307074070849895,56.15525981867597,0
C_00176,L_016,96,9.609211250984586,3.257106042890542,17.508350578327466,4.2252662606927025,58.15091765495634,0
C_00176,L_016,168,9.613785210537543,3.3140714480045594,18.007891605752878,4.1739440618353925,64.99707990179716,0
C_00177,L_017,0,8.319217961709988,3.271920550447801,18.143799303025514,4.147927089911156,53.465548038667755,0
C_00177,L_017,24,8.217925123314762,3.3351653883412657,18.145673503010578,4.251574172862623,56.49851676699725,0
C_00177,L_017,96,8.492948275459025,3.2754728210470927,17.81387764076501,4.198087259661644,58.66465251171834,0
C_00177,L_017,168,8.441006448109828,3.2646620669086834,16.947113347931673,4.172746141459862,62.128970135175436,0
C_00178,L_018,0,9.366607470492216,3.2840875987537936,18.144470704124178,4.22569268586002,53.358252584496036,0
C_00178,L_018,24,8.820931260817492,3.2942235080025126,17.271797728716724,4.29999557149927,56.93788849859468,0
C_00178,L_018,96,9.058442866900323,3.2739849786289623,17.326502785474705,4.262675184961691,57.65757825460985,0
C_00178,L_018,168,9.313525548790572,3.2669894213288897,16.99338352557329,4.205235651259116,65.90693748130019,0
C_00179,L_019,0,8.469675369493777,3.3080770814484475,17.85774380761418,4.155935126817029,55.265650304771476,0
C_00179,L_019,24,8.479699453700343,3.322208938120866,18.355533997262505,4.145272374380973,56.94185686022521,0
C_00179,L_019,96,8.578157967283616,3.2735933647927333,18.339863299189247,4.2226238156109455,57.85036192247944,0
C_00179,L_019,168,9.022231243443315,3.305216239546834,18.539878401154876,4.233789093589402,64.31902079254237,0
C_00180,L_020,0,8.627889365521177,3.2790544185305586,18.316361456570434,4.249482021673699,55.13821705978335,0
C_00180,L_020,24,9.073704679349834,3.2507496242007106,17.97504598133644,4.20053906065868,56.08215226113703,0
C_00180,L_020,96,9.734202431895383,3.298345184182781,17.816521152778005,4.209609913108769,58.69903532453975,0
C_00180,L_020,168,9.635158796485744,3.324580999236135,17.716974590280252,4.181844993487989,60.596623513769,0
C_00181,L_001,0,9.18474682543312,3.2940132233720916,17.638132517291268,4.160209075238854,55.62038856659337,0
C_00181,L_001,24,10.102011223384535,3.2741319752328812,17.65347555379844,4.210918963933014,54.889557356887025,0
C_00181,L_001,96,13.359182926260342,3.283291540791132,19.5618166939019,4.2210799317424215,59.852943268500695,0
C_00181,L_001,168,16.02679948885556,3.3193807296712676,20.647334992838893,4.204774411798088,62.695394926649364,1
C_00182,L_002,0,8.002767569709523,3.271900705939264,18.197965785009448,4.24786511475948,54.03289866565877,0
C_00182,L_002,24,8.718729321040009,3.274147221511757,17.86278502307738,4.174529673975746,56.4817536526336,0
C_00182,L_002,96,10.204470807096826,3.325291510342666,17.88942565185201,4.182587280187636,66.00798906404201,0
C_00182,L_002,168,12.031172306024025,3.3223804600556543,18.122994565441594,4.304553266656577,71.49603368518581,1
C_00183,L_003,0,9.465396626236657,3.2790495204893575,18.52482973793962,4.214464020873743,54.618367079431515,0
C_00183,L_003,24,9.605533602705496,3.3430707470842265,18.076929908484377,4.340478385165145,56.45060783588738,0
C_00183,L_003,96,9.959133194717527,3.2919755039904066,18.00233390189656,4.787815236637552,61.38189211941566,0
C_00183,L_003,168,9.843878324002452,3.2614378848049608,17.600674490098896,5.176410462279546,63.43417553352598,1
C_00184,L_004,0,7.979674219121081,3.2693924147489435,17.792261008685575,4.2234903064697935,54.79728501241031,0
C_00184,L_004,24,7.9294011653201935,3.3040415596594888,18.98948153406705,4.201438939972632,56.85680009266931,0
C_00184,L_004,96,8.375051016833135,3.3023044276881706,,4.207317240544369,58.73960423605764,0
C_00184,L_004,168,8.57955855392716,3.2962666190732124,17.925629413489904,4.1923524290056,61.26786384367579,0
C_00185,L_005,0,8.268232377405804,3.3099775801324562,17.756279864354735,4.22288382894394,56.06729614782943,0
C_00185,L_005,24,8.543392934648544,3.317836511561112,18.264931030296516,4.198206160796547,56.59373349999198,0
C_00185,L_005,96,8.883343634186497,3.2836981357649297,17.71721649958641,4.215828684489444,59.865355643881934,0
C_00185,L_005,168,8.847939010186744,3.298130935914667,17.957700551597046,4.126388795375861,63.49833562831854,0
C_00186,L_006,0,8.526148776942778,3.269605042537278,17.628919842957924,4.095512168067227,54.80764846861238,0
C_00186,L_006,24,8.294118896240814,3.2872505705916435,18.498454802767693,4.236567558036336,55.565757143448174,0
C_00186,L_006,96,8.58077597174019,3.3256547417026714,17.991108963073867,4.175840627014691,59.66485664054933,0
C_00186,L_006,168,8.850201297870015,3.318866090429315,19.02444241029439,4.217464413847579,60.94050158701854,0
C_00187,L_007,0,7.58662024998662,3.313758627535122,18.36797022281831,4.2174511781293145,55.66234587556672,0
C_00187,L_007,24,8.06332642033621,3.3042734592782073,17.649844271162735,4.276159350037858,55.879263136530874,0
C_00187,L_007,96,8.273430406624751,3.239534642932607,18.57441189725142,4.267321978357613,59.14941331589595,0
C_00187,L_007,168,8.406531668642552,3.3139628795401888,17.710747393661673,4.2368848922175735,63.03580054455197,0
C_00188,L_008,0,8.064397055415247,3.282340612447105,17.66989064542453,4.174176135901694,56.35233177185476,0
C_00188,L_008,24,7.784419081750902,3.3089178159758985,18.336081064785432,4.198613039131134,57.02202462261573,0
C_00188,L_008,96,8.136013525411293,3.294653609975152,17.560239195990665,4.249258522476238,60.783505007666484,0
C_00188,L_008,168,8.480121296730848,3.2982170983218513,17.52624762159975,4.190635874247067,62.08017546362536,0
C_00189,L_009,0,9.49296965905128,3.296347149210136,19.554320881009883,4.211404953653691,53.78901959035979,0
C_00189,L_009,24,9.814484703411598,3.2539740958176786,18.042444070371495,4.2819199969301005,55.68610732637751,0
C_00189,L_009,96,9.60949282281748,3.2901020508897347,18.654533118431566,4.22361421242426,59.431989430196865,0
C_00189,L_009,168,10.160750638206125,3.2860074932212546,18.1625390478243,4.268527845317546,61.99337266858498,0
C_00190,L_010,0,8.982668256440599,3.313331300530344,17.394538005930197,4.190977319157256,53.40202628793102,0
C_00190,L_010,24,9.144410366163223,3.274393441641028,17.95764552094448,4.22228886864382,56.50783767828056,0
C_00190,L_010,96,9.84089043269447,3.3018414148748048,17.664212360899327,4.165735148737649,60.84525109592508,0
C_00190,L_010,168,10.187852748839541,3.3084155926656833,17.055044106423694,4.1835729188693,62.38694749400502,0
C_00191,L_011,0,9.767203098811976,3.2992764566921307,18.172950281691033,4.215980990241806,53.29958930427642,0
C_00191,L_011,24,9.327270360800476,3.353041874626648,18.451442641327986,4.235020345187205,55.70174258346492,0
C_00191,L_011,96,9.622871505475285,3.331938254793507,17.620590303894712,4.219902900497455,60.262975601490425,0
C_00191,L_011,168,9.78134905483589,3.3079572800663275,17.63590532976229,4.135433297148109,61.03273211344252,0
C_00192,L_012,0,8.847109432715131,3.3002211326674233,18.39946781555276,4.244885120793397,56.66747231029608,0
C_00192,L_012,24,9.081718892053289,3.307515370169113,18.249244344125476,4.196819799462407,55.73061428026631,0
C_00192,L_012,96,9.870357476058393,3.330238017561072,18.21483475804624,4.277335791372346,59.427326277346076,0
C_00192,L_012,168,10.460543630935629,3.3135628860883886,19.471961754996567,4.167300722928701,62.5362650853283,0
C_00193,L_013,0,8.398483340599364,3.2832906329175113,18.407213333412248,4.24649852018728,55.47668086357479,0
C_00193,L_013,24,7.984529514056436,3.3351939701313547,18.553196219091937,4.226126237934473,56.988434541521926,0
C_00193,L_013,96,8.528359893875656,3.2980316051940153,18.28835331041369,4.209816822689228,59.816645796079314,0
C_00193,L_013,168,8.629065552463556,3.2811990936586923,18.099959509147254,4.213921766542591,61.98177002957683,0
C_00194,L_014,0,8.959559485604286,3.293307229323813,17.804957856848322,4.219295449493298,54.24721488889975,0
C_00194,L_014,24,8.67521310671997,3.3245268199672955,17.21816013192205,4.246845825020183,53.93904490000706,0
C_00194,L_014,96,9.11631330396573,3.307295319185658,18.50358918818296,4.189899861049688,61.38479245105953,0
C_00194,L_014,168,9.427314438754394,3.28805994266667,17.64029859105376,4.228705887967792,64.04133062463141,0
C_00195,L_015,0,9.175691108784259,3.3098649855342632,18.829852386027422,4.215748999972576,53.474501008105115,0
C_00195,L_015,24,9.614037412257602,3.294012534110331,17.829771652186107,4.163804492915047,55.67858128207564,0
C_00195,L_015,96,9.335704757361333,3.3199464800069816,17.791314777991108,4.192157799313365,61.261567184524196,0
C_00195,L_015,168,9.980856470200541,3.2829982711492898,17.941322592486213,4.231553895432489,65.03077818734137,0
C_00196,L_016,0,8.496341046558603,3.3018694197283875,18.20298927766672,4.189543151713079,53.961162182941884,0
C_00196,L_016,24,8.61481567575704,3.2952952035737226,17.800483554212793,4.245988551797071,55.351459907449225,0
C_00196,L_016,96,8.347258920053578,3.3002561671004225,18.00012154683968,4.218955882487558,58.70459614078771,0
C_00196,L_016,168,8.656291193429754,3.24054865093123,18.146834524544204,4.216515199779584,65.51000290727458,0
C_00197,L_017,0,8.610944840296051,3.3153261052442695,17.756063641262475,4.162092546574433,54.96558605479024,0
C_00197,L_017,24,8.603486328887234,3.3025035728115015,17.326952887106085,4.206801593744914,59.77139488600402,0
C_00197,L_017,96,8.98847249422036,3.326126616644278,18.212404305770132,4.231307809554422,58.451557910601366,0
C_00197,L_017,168,9.734535709668092,3.270202967226453,18.68785236643224,4.255861754639259,60.87455419392977,0
C_00198,L_018,0,8.924367065333202,3.300725989287632,17.8875574834115,4.118455579737104,55.181907813783425,0
C_00198,L_018,24,9.071832539960827,3.287879990012444,17.747852745226606,4.2164812401975285,57.48899812403865,0
C_00198,L_018,96,8.912396954285693,3.310178245080207,18.23359634908057,4.200586155584324,58.4989209654752,0
C_00198,L_018,168,9.566233678842401,3.26338669079216,17.537746231490555,4.184972082539834,61.62251654977199,0
C_00199,L_019,0,9.562602002398114,3.308811562429718,18.152547529713672,4.1852119701916495,54.462560305868244,0
C_00199,L_019,24,8.914373592709326,3.3242185132980886,18.20173936759037,4.194976217414321,55.427211141693014,0
C_00199,L_019,96,9.731940925984379,3.2611322481730034,17.734553400800788,4.163119314055728,59.40675652922506,0
C_00199,L_019,168,10.048561161375957,3.2449326839716157,17.318807268012012,4.2097061730657,65.12581113898409,0
C_00200,L_020,0,8.360549036066168,3.3118704080715773,17.688593272845505,4.22889096588712,57.33371468518059,0
C_00200,L_020,24,8.308949356985066,3.3152750489956313,17.266951095722867,4.266023971536897,55.686337829678735,0
C_00200,L_020,96,8.75749891594223,3.2731145060845295,17.584575694187315,4.162095419707437,59.79029562909722,0
C_00200,L_020,168,8.705783782816374,3.2883897045192203,17.543668863201624,4.164336149210766,63.300357207197806,0
C_00201,L_001,0,8.594537377174229,3.2979418580451814,18.571519320267118,4.178669912692692,54.177271609170084,0
C_00201,L_001,24,8.390380929238816,3.2575594422620466,18.642752237818762,4.1967367128615605,56.436588683415536,0
C_00201,L_001,96,8.517917469605127,3.295878890460506,17.60991643803449,4.258011367881965,60.46713043498812,0
C_00201,L_001,168,8.972268301934017,3.333954603677624,18.52035358360456,4.245613701445452,63.37369121694081,0
C_00202,L_002,0,7.50074692192642,3.304266298543751,17.374269404866233,4.192450231479551,53.795334236786374,0
C_00202,L_002,24,7.428152141048221,3.25861568740032,18.237972372023076,4.21726136218422,54.34992233999461,0
C_00202,L_002,96,7.794125856491299,3.289427143604437,18.36813154197352,4.152664873333622,61.86096676344483,0
C_00202,L_002,168,7.9052626756363,3.2460437584313016,17.983277646779754,4.174189468315263,61.845032875582696,0
C_00203,L_003,0,8.454393874867415,3.335009147922033,18.00303054034573,4.169254287801541,55.509097764946226,0
C_00203,L_003,24,8.273931933255154,3.310153431367636,18.265432610841874,4.30091069861057,55.846594115864406,0
C_00203,L_003,96,8.662630099789274,3.2856060368890443,18.09545116550905,4.223839049950613,58.82522538270328,0
C_00203,L_003,168,9.101310426420593,3.28457551240613,18.44377832155082,4.236539914145643,62.93595018668579,0
C_00204,L_004,0,8.239517498937163,3.30744832942421,17.662401418391042,4.271424829944852,57.91200131047764,0
C_00204,L_004,24,8.354550062410727,3.3128148748357806,18.11596307457445,4.181477866663868,57.20704873741619,0
C_00204,L_004,96,8.816949964595116,3.3053924678471485,17.981136129940953,4.225813608275415,60.48122563210238,0
C_00204,L_004,168,9.027733747735013,3.2839746021003107,18.76219480834312,4.172983202266058,63.27526519379095,0
C_00205,L_005,0,8.546718496515531,3.2816184184559916,17.56358187153218,4.212938602038024,57.11145672333916,0
C_00205,L_005,24,8.71656601951452,3.246190854428643,18.10818960935764,4.182134262792607,54.49519635137477,0
C_00205,L_005,96,9.278178227171537,3.2673083275403765,18.358624660512696,4.180529795611917,57.785760478710344,0
C_00205,L_005,168,9.497755017708203,3.274798803228149,17.587312851505363,4.239221008208972,64.9218856534745,0
C_00206,L_006,0,8.10657131129629,3.3022823443043863,18.429582507143536,4.232364699535424,56.52668663412652,0
C_00206,L_006,24,8.282645840122058,3.2565296134369763,17.524689753300663,4.2148772262058465,55.95132194183234,0
C_00206,L_006,96,8.628076543335412,3.325981340240851,17.465704600921978,4.199124216482123,59.40596994469789,0
C_00206,L_006,168,8.767781650948036,3.335786927848185,18.408864060725918,4.22660533308355,63.22645315609346,0
C_00207,L_007,0,9.761902899938141,3.277136123830152,18.135321543817977,4.155736700248485,54.99072846267318,0
C_00207,L_007,24,9.94459112257516,3.306808335028208,17.166240983220774,4.163471116296216,56.97152592478625,0
C_00207,L_007,96,9.932652476490029,3.2326499345576876,18.55927367274071,4.214037688821582,60.24908057528436,0
C_00207,L_007,168,10.282584584565644,3.2830614996773275,17.690196547078102,4.229334106040561,62.01711040319994,0
C_00208,L_008,0,9.784956340062664,3.3197874733021204,17.434357346083793,4.2257659334860795,55.43165379868493,0
C_00208,L_008,24,9.938480094286195,3.2943133093098163,18.225543747201396,4.206866995743116,55.26196898108491,0
C_00208,L_008,96,10.451635912749357,3.3160538238074815,18.200667756752303,4.204467990723086,55.88379224644301,0
C_00208,L_008,168,11.013763930263941,3.3109418325048274,18.470021352322757,4.229503719987864,64.97059403031649,0
C_00209,L_009,0,7.978357767268658,3.2911725917145547,18.360530267526777,4.205949127036811,54.4274549175783,0
C_00209,L_009,24,7.805865421422692,3.311690370664192,18.227648279040913,4.262206932048105,57.68853642717177,0
C_00209,L_009,96,7.829341507567905,3.3212129026347124,18.69565341590039,4.218174289077112,57.52346380382744,0
C_00209,L_009,168,8.100986871631935,3.321717566880792,17.838152244599712,4.228212292487101,62.648755002694216,0
C_00210,L_010,0,9.319314085088184,3.298648120599052,18.25082845073713,4.1953730863008225,55.89112595108235,0
C_00210,L_010,24,9.303098830772907,3.332426429912279,17.486916872783095,4.184858386724737,56.37042574168401,0
C_00210,L_010,96,10.398336620868676,3.2894329253786916,17.70029288371782,4.186538751878078,59.68854048445075,0
C_00210,L_010,168,10.080178947757895,3.274931549696285,19.229079919121798,4.238635282939665,64.99067660113357,0
C_00211,L_011,0,7.878113079725555,3.345987550070564,18.174848256575647,4.178408467879482,55.08094547928143,0
C_00211,L_011,24,8.477253660613822,3.274166562600274,17.565183864762457,4.139537721362841,57.08735847337499,0
C_00211,L_011,96,11.022322819622756,3.3078309131843677,18.888840606950613,4.0828247764904395,58.49569438407944,0
C_00211,L_011,168,13.780776072978831,3.2848637628032007,21.183786105689133,4.1904582976284335,61.74730587049264,1
C_00212,L_012,0,8.981277972246792,3.298530433710481,17.65570674289616,4.206800972570183,54.94923432919288,0
C_00212,L_012,24,9.570499783801829,3.3247973584925146,18.19207821600964,4.184220347777168,57.28792901228015,0
C_00212,L_012,96,11.552103920516602,3.278310226568418,18.031723303059525,4.183730958379134,65.46030594215665,0
C_00212,L_012,168,13.101753017549619,3.291034816161534,18.255136796812675,4.187213625864845,71.86607939725587,1
C_00213,L_013,0,10.437639826683855,3.346321624373464,17.645849107437357,4.097570504573655,56.565196159192574,0
C_00213,L_013,24,10.554980131097803,3.303787924293699,18.123962674935502,4.3978364001067956,55.607506412833686,0
C_00213,L_013,96,11.078319223431635,3.276510931453681,17.507072839852782,4.84456455692098,60.02989766078357,0
C_00213,L_013,168,11.302347752410949,3.284465137661322,17.707894595262783,5.186641639158166,63.12108184217648,1
C_00214,L_014,0,7.540069881519766,3.3276789821360824,18.131884493970112,4.210612707203119,54.7659947468147,0
C_00214,L_014,24,7.670879343645129,3.3090250275907858,18.322288082870703,4.198387184082123,55.25111265379181,0
C_00214,L_014,96,7.831706295013215,3.319821177962942,,4.136067893908684,60.86637710661762,0
C_00214,L_014,168,8.098430311700438,3.314383683295189,18.18998399764685,4.2010565213618,63.322030785622225,0
C_00215,L_015,0,7.894315787636196,3.3277356047298015,17.60271051845358,4.176659064848359,55.51173689943793,0
C_00215,L_015,24,8.265210587004075,3.291049767352724,18.1293213193396,4.208334546923811,58.10656739766714,0
C_00215,L_015,96,8.286465169978422,3.298728834572268,17.83952483554831,4.218455531164646,56.276691933455716,0
C_00215,L_015,168,8.732518682317584,3.2735586300969284,18.14618324632997,4.201935066657287,64.3553787755375,0
